Status,Adult Mortality,BMI,HIV/AIDS,Diphtheria,thinness  1-19 years,Polio,GDP,Alcohol,Income composition of resources,Schooling,Life expectancy
0,375.0,22.2,4.1,79.0,3.6,79.0,623.2871141,0.01,0.409,9.1,56.7
0,46.0,21.8,5.1,78.0,3.6,78.0,65.985681,1.16,0.405,9.1,55.3
0,48.0,21.3,6.9,76.0,3.6,73.0,566.513873,1.19,0.4,9.2,54.8
0,47.0,2.9,9.6,76.0,3.7,73.0,526.5313517,0.94,0.397,9.5,54.3
0,47.0,2.5,10.8,74.0,3.7,73.0,419.2258149,0.96,0.39,9.3,54.0
0,4.0,2.1,11.3,74.0,3.7,74.0,463.852618,1.18,0.382,9.2,53.8
0,45.0,19.7,12.6,75.0,3.7,74.0,53.127719,1.48,0.372,8.8,53.2
0,425.0,19.3,14.1,75.0,3.8,75.0,422.1461573,1.03,0.36,8.2,52.1
0,434.0,18.9,16.3,78.0,3.8,73.0,385.7567141,1.2,0.353,7.9,51.2
0,434.0,18.5,16.2,8.0,3.9,71.0,369.1545359,1.23,0.341,7.3,58.0
0,429.0,18.1,15.9,83.0,3.9,69.0,336.3318145,1.54,0.332,7.0,54.0
0,424.0,17.7,15.3,85.0,4.0,67.0,283.8911588,1.68,0.318,6.7,51.0
0,416.0,17.3,14.5,76.0,4.0,76.0,262.884551,2.16,0.311,6.2,49.8
0,48.0,16.9,13.4,73.0,4.1,72.0,256.4414872,2.09,0.298,5.8,49.5
0,43.0,16.5,12.2,7.0,4.2,69.0,277.6486591,1.14,0.291,5.4,49.0
0,199.0,23.8,0.3,89.0,12.8,89.0,1194.59137,3.755,0.552,9.1,66.6
0,21.0,22.9,0.3,88.0,12.9,88.0,1262.893782,0.01,0.547,9.1,66.4
0,22.0,22.1,0.4,75.0,12.9,76.0,1168.83947,0.7,0.54,9.1,66.2
0,25.0,21.3,0.5,84.0,13.0,87.0,1171.58257,0.55,0.533,9.1,65.9
0,27.0,2.5,0.5,84.0,13.0,9.0,1186.423937,0.33,0.526,9.1,65.6
0,29.0,19.8,0.5,9.0,13.1,9.0,987.7365832,0.3,0.515,8.8,65.4
0,211.0,19.1,0.6,9.0,13.1,9.0,741.777116,0.28,0.504,8.5,65.2
0,296.0,18.3,0.6,85.0,13.2,85.0,643.951373,0.3,0.493,8.2,59.2
0,217.0,17.6,0.6,86.0,13.2,84.0,41.451,0.26,0.484,8.1,64.5
0,22.0,17.0,0.6,82.0,13.2,82.0,296.97284,0.28,0.474,8.0,64.2
0,224.0,16.4,0.5,73.0,13.2,86.0,247.24276,0.28,0.465,7.9,63.9
0,228.0,15.7,0.5,82.0,13.3,92.0,219.8156688,0.44,0.455,7.8,63.5
0,231.0,15.2,0.5,78.0,13.3,86.0,219.782326,0.4,0.445,7.7,63.2
0,235.0,14.6,0.4,79.0,13.3,84.0,143.77651,0.41,0.435,7.6,62.8
0,239.0,14.1,0.4,73.0,13.3,77.0,138.9249275,0.38,0.427,7.6,62.5
0,243.0,13.6,0.4,82.0,13.3,88.0,193.187484,0.35,0.417,7.5,62.1
0,248.0,35.7,2.1,92.0,8.2,92.0,4737.66996,3.755,0.637,11.7,65.8
0,242.0,34.9,2.2,88.0,8.6,88.0,5421.343953,0.01,0.632,11.7,65.9
0,232.0,34.1,2.5,89.0,9.0,89.0,5488.131712,0.01,0.625,11.6,66.1
0,232.0,33.3,3.7,84.0,9.5,84.0,5749.44752,0.01,0.619,11.5,65.8
0,268.0,32.5,4.7,82.0,9.9,85.0,56.971392,7.84,0.612,11.5,64.3
0,299.0,31.8,6.2,83.0,1.4,83.0,5191.58381,7.58,0.604,11.4,63.0
0,36.0,31.0,8.7,83.0,1.9,83.0,4153.497885,7.99,0.598,11.4,62.4
0,317.0,3.2,11.7,83.0,11.5,83.0,429.6561,6.28,0.589,11.3,61.7
0,356.0,29.4,15.2,86.0,12.0,81.0,422.51968,5.12,0.578,11.3,60.0
0,431.0,28.7,19.2,86.0,12.6,74.0,3881.29535,4.94,0.57,11.4,57.0
0,477.0,27.9,22.1,86.0,13.1,86.0,3573.146387,4.89,0.565,11.6,55.1
0,483.0,27.2,24.0,81.0,13.7,81.0,3288.257373,4.8,0.559,11.7,54.7
0,471.0,26.5,24.7,79.0,14.2,82.0,2482.36862,5.28,0.554,11.7,55.0
0,452.0,25.8,24.6,77.0,14.7,78.0,1713.47594,5.09,0.556,11.8,55.7
0,426.0,25.1,23.9,78.0,15.2,79.0,1834.29486,5.09,0.556,11.7,56.5
0,41.0,24.5,22.8,79.0,15.7,8.0,257.99557,5.73,0.559,11.5,57.4
0,144.0,87.3,0.1,87.0,0.1,87.0,136.18321,0.01,0.677,9.6,72.1
0,165.0,19.1,0.1,91.0,15.7,9.0,743.7653489,3.755,0.555,12.2,69.2
0,158.0,18.5,0.1,92.0,15.9,92.0,76.2386977,0.01,0.551,12.4,69.6
0,162.0,18.0,0.1,92.0,16.1,92.0,688.6172788,0.27,0.545,12.3,69.3
0,167.0,17.4,0.2,9.0,16.3,9.0,681.7925868,0.26,0.538,12.3,68.9
0,172.0,16.9,0.2,92.0,16.5,92.0,692.1166842,0.27,0.529,12.0,68.4
0,178.0,16.4,0.2,82.0,16.7,83.0,592.1835216,0.24,0.515,11.1,68.0
0,183.0,15.9,0.2,89.0,16.9,93.0,48.7299,0.22,0.502,10.5,67.5
0,189.0,15.4,0.2,82.0,17.0,82.0,473.844449,0.21,0.492,10.1,67.0
0,194.0,14.9,0.2,82.0,17.2,82.0,393.8843518,0.2,0.486,10.0,66.6
0,21.0,14.4,0.2,89.0,17.4,91.0,348.6314534,0.2,0.476,9.6,66.0
0,28.0,13.9,0.2,75.0,17.6,78.0,317.89198,0.2,0.469,9.4,65.4
0,218.0,13.4,0.2,8.0,17.8,8.0,287.4156,0.21,0.463,9.3,64.7
0,22.0,12.9,0.1,78.0,18.0,76.0,253.72412,0.2,0.457,9.2,64.3
0,238.0,12.4,0.1,72.0,18.2,72.0,246.375621,0.19,0.447,8.6,63.1
0,23.0,11.9,0.1,72.0,18.3,73.0,248.6183539,0.09,0.446,9.0,63.2
0,238.0,11.4,0.1,74.0,18.5,74.0,231.42554,0.08,0.439,8.9,62.5
1,57.0,62.1,0.1,95.0,1.0,95.0,44292.88473,3.755,0.923,18.1,81.9
1,58.0,61.6,0.1,96.0,1.0,96.0,52157.4687,0.01,0.923,18.1,81.7
1,6.0,61.0,0.1,97.0,1.0,97.0,51574.48942,8.68,0.922,18.1,81.4
1,62.0,6.5,0.1,97.0,1.0,97.0,49474.7561,9.05,0.921,18.1,81.1
1,63.0,59.9,0.1,97.0,1.0,97.0,5354.6536,8.96,0.911,17.2,81.1
1,64.0,59.3,0.1,97.0,1.0,97.0,5338.25483,9.33,0.906,17.0,88.0
1,65.0,58.6,0.1,97.0,1.0,97.0,519.349,9.23,0.906,16.9,86.0
1,68.0,57.9,0.1,97.0,1.0,97.0,56928.8248,9.62,0.905,16.8,83.0
1,68.0,57.3,0.1,97.0,1.0,97.0,51241.31562,9.53,0.899,16.6,82.0
1,71.0,56.5,0.1,96.0,1.0,96.0,44453.97119,9.79,0.893,16.5,79.8
1,72.0,55.8,0.1,96.0,1.0,96.0,41577.169,9.69,0.888,16.4,79.4
1,77.0,55.0,0.1,98.0,1.0,98.0,39954.64222,9.56,0.885,16.5,79.2
1,8.0,54.2,0.1,98.0,1.1,98.0,35245.1647,9.56,0.881,16.5,78.7
1,81.0,53.4,0.1,97.0,1.1,97.0,28817.32321,9.68,0.882,16.9,78.4
1,82.0,52.6,0.1,97.0,1.1,97.0,26584.12169,9.95,0.878,16.7,78.3
1,84.0,51.8,0.1,97.0,1.1,97.0,25921.12794,10.06,0.873,16.5,78.1
1,66.0,67.5,0.1,92.0,0.4,92.0,3821.8937,8.7,0.913,19.2,81.6
1,67.0,66.9,0.1,93.0,0.4,93.0,4453.24673,9.07,0.91,19.2,81.5
1,69.0,66.4,0.1,92.0,0.3,92.0,42889.88141,9.18,0.908,19.3,81.3
1,7.0,65.9,0.1,93.0,0.3,93.0,3997.25624,9.2,0.904,19.5,81.1
1,72.0,65.3,0.1,95.0,0.3,95.0,38426.5581,9.47,0.901,19.7,86.0
1,71.0,64.8,0.1,93.0,0.3,93.0,33691.34837,9.62,0.899,20.3,89.0
1,73.0,64.3,0.1,92.0,0.3,92.0,282.94193,9.24,0.895,19.3,85.0
1,75.0,63.8,0.1,89.0,0.3,89.0,31287.77865,9.49,0.894,19.5,81.0
1,76.0,63.2,0.1,88.0,0.3,88.0,3259.73471,9.19,0.891,19.2,81.0
1,76.0,62.6,0.1,89.0,0.3,89.0,2667.86452,9.34,0.888,19.1,79.9
1,78.0,62.1,0.1,89.0,0.3,89.0,2775.89515,9.31,0.886,18.9,79.9
1,79.0,61.5,0.1,89.0,0.3,87.0,2542.39935,9.15,0.884,18.4,79.2
1,82.0,6.9,0.1,9.0,0.3,86.0,21913.7817,8.91,0.881,18.2,79.1
1,83.0,6.3,0.1,9.0,0.3,84.0,16874.31232,9.13,0.873,17.5,78.7
1,83.0,59.6,0.1,9.0,0.3,82.0,13882.85683,8.75,0.868,17.4,78.5
1,87.0,58.9,0.1,9.0,0.3,82.0,13641.1272,8.91,0.864,17.2,78.6
0,145.0,54.0,0.1,98.0,1.8,99.0,295.966488,3.755,0.642,11.7,74.8
0,148.0,53.2,0.1,98.0,1.8,99.0,1975.46477,3.55,0.636,11.6,74.5
0,157.0,52.4,0.1,98.0,1.8,99.0,1847.19849,3.58,0.63,11.5,73.9
0,157.0,51.7,0.1,98.0,1.8,99.0,1792.3845,3.63,0.625,11.5,73.9
0,147.0,5.9,0.1,98.0,1.8,99.0,1682.957924,3.39,0.62,11.5,74.5
0,154.0,5.2,0.1,98.0,1.9,99.0,1526.497938,3.38,0.614,11.4,73.2
0,163.0,49.4,0.2,98.0,1.9,99.0,1464.497754,3.36,0.613,11.3,73.2
0,169.0,48.6,0.2,97.0,1.9,97.0,1518.85386,3.64,0.607,11.1,72.5
0,173.0,47.9,0.2,93.0,2.0,93.0,1344.31871,3.83,0.601,11.0,72.5
0,17.0,47.1,0.3,88.0,2.0,88.0,124.992617,3.69,0.597,11.0,73.0
0,194.0,46.4,0.3,86.0,2.0,87.0,1175.116225,3.7,0.592,11.0,71.2
0,194.0,45.7,0.3,79.0,2.1,8.0,191.55157,3.81,0.587,11.0,71.0
0,198.0,44.9,0.3,86.0,2.1,86.0,115.565314,3.77,0.583,11.0,76.0
0,197.0,44.2,0.4,85.0,2.2,85.0,11.147277,3.5,0.577,10.7,75.0
0,193.0,43.5,0.4,87.0,2.2,89.0,143.6758,3.51,0.57,10.4,73.0
0,192.0,42.8,0.4,83.0,2.2,85.0,116.2743,3.61,0.562,10.1,73.0
0,22.0,19.3,0.4,65.0,9.6,65.0,358.99731,3.755,0.351,5.4,61.8
0,223.0,18.9,0.5,68.0,9.8,67.0,43.646498,0.01,0.345,5.3,61.4
0,227.0,18.5,0.6,67.0,1.0,56.0,416.14838,0.01,0.341,5.3,69.0
0,232.0,18.1,0.7,71.0,1.3,71.0,391.515524,0.01,0.331,5.1,63.0
0,241.0,17.7,0.7,75.0,1.5,4.0,375.5819866,0.15,0.323,4.8,59.4
0,252.0,17.3,0.9,7.0,1.7,75.0,348.151511,0.12,0.312,4.5,58.2
0,263.0,16.9,1.1,71.0,11.0,71.0,341.2894618,0.11,0.307,4.2,57.1
0,272.0,16.5,1.3,67.0,11.2,68.0,354.8185998,0.12,0.298,4.0,56.0
0,276.0,16.1,1.4,57.0,11.4,57.0,292.55962,0.1,0.293,3.8,55.2
0,277.0,15.7,1.5,51.0,11.6,52.0,258.463873,0.11,0.286,3.7,54.5
0,278.0,15.4,1.6,45.0,11.9,46.0,25.383731,0.11,0.278,3.5,53.7
0,279.0,15.0,1.6,43.0,12.1,45.0,232.5661574,0.11,0.27,3.1,52.9
0,28.0,14.6,1.6,41.0,12.3,44.0,215.8548,0.1,0.266,3.0,52.1
0,282.0,14.3,1.6,39.0,12.5,43.0,177.828384,0.1,0.261,2.9,51.4
0,283.0,13.9,1.6,36.0,12.7,42.0,165.257247,0.11,0.255,2.9,56.0
0,284.0,13.6,1.5,34.0,12.8,41.0,158.455972,0.1,0.253,2.8,50.0
0,344.0,25.4,3.7,49.0,9.8,49.0,2655.157977,3.755,0.525,10.0,54.5
0,362.0,24.7,3.9,49.0,1.1,49.0,3221.678128,0.01,0.521,10.0,53.6
0,367.0,24.1,3.9,46.0,1.4,46.0,2996.96432,8.3,0.514,9.8,53.2
0,374.0,23.5,4.4,42.0,1.7,42.0,2755.297787,8.54,0.507,9.7,52.7
0,375.0,22.8,4.7,48.0,11.0,48.0,2527.9423,8.75,0.5,9.6,52.3
0,374.0,22.2,4.8,54.0,11.3,54.0,2327.3267,8.9,0.492,9.5,52.0
0,376.0,21.6,4.9,63.0,11.7,66.0,197.661422,9.05,0.487,9.3,51.6
0,386.0,21.0,5.0,53.0,12.0,6.0,1383.893354,9.3,0.481,9.2,59.0
0,388.0,2.4,5.2,42.0,12.3,54.0,1136.829645,9.55,0.477,9.1,55.0
0,396.0,19.9,5.3,4.0,12.6,46.0,119.743286,9.66,0.466,9.0,49.8
0,4.0,19.3,5.4,36.0,12.9,45.0,87.8938738,9.71,0.463,8.9,49.2
0,47.0,18.8,5.4,33.0,13.2,43.0,648.815852,9.76,0.445,8.5,48.5
0,41.0,18.3,5.4,29.0,13.5,42.0,512.65719,9.75,0.0,8.1,48.1
0,49.0,17.8,5.3,25.0,13.8,4.0,459.4572117,9.61,0.0,7.7,47.7
0,48.0,17.3,5.1,27.0,14.1,36.0,351.7996666,9.58,0.0,8.0,47.4
0,45.0,16.9,4.9,29.0,14.3,31.0,379.1193264,9.23,0.0,7.6,47.1
0,144.0,77.3,0.1,99.0,0.1,99.0,1766.947595,0.01,0.677,12.3,72.1
1,59.0,61.2,0.1,95.0,0.8,95.0,7455.24654,5.97,0.948,17.7,81.8
1,61.0,6.8,0.1,93.0,0.8,93.0,975.49856,6.06,0.945,17.7,81.6
1,62.0,6.3,0.1,94.0,0.8,94.0,1291.435,6.21,0.942,17.5,81.5
1,61.0,59.8,0.1,95.0,0.7,95.0,11563.727,6.21,0.941,17.6,81.3
1,67.0,59.4,0.1,94.0,0.7,94.0,1574.9861,6.53,0.939,17.6,81.1
1,66.0,58.9,0.1,93.0,0.7,93.0,87646.75346,6.59,0.936,17.4,81.0
1,67.0,58.5,0.1,94.0,0.7,94.0,817.77681,6.68,0.936,17.4,89.0
1,67.0,58.0,0.1,94.0,0.7,94.0,9688.5961,6.75,0.936,17.6,86.0
1,67.0,57.5,0.1,93.0,0.7,93.0,85128.65759,6.6,0.934,17.6,85.0
1,7.0,57.0,0.1,94.0,0.8,94.0,74114.69715,6.47,0.931,17.5,84.0
1,73.0,56.5,0.1,91.0,0.8,91.0,66775.3944,6.37,0.929,17.6,81.0
1,77.0,55.9,0.1,92.0,0.8,92.0,5757.26916,6.22,0.924,17.5,79.8
1,78.0,55.3,0.1,92.0,0.8,92.0,5111.65445,6.04,0.918,17.1,79.4
1,81.0,54.6,0.1,93.0,0.8,93.0,4361.1538,5.89,0.916,17.1,78.9
1,82.0,54.0,0.1,91.0,0.8,91.0,38549.58934,5.49,0.917,17.5,78.8
1,85.0,53.3,0.1,9.0,0.8,91.0,38146.71539,5.67,0.911,17.1,78.5
0,99.0,54.6,0.1,99.0,7.1,99.0,16627.36433,3.755,0.795,13.7,76.6
0,11.0,53.5,0.1,99.0,7.1,99.0,2458.45226,0.4,0.796,13.7,76.4
0,12.0,52.8,0.1,98.0,7.0,99.0,21268.7564,0.46,0.796,13.7,76.2
0,14.0,52.3,0.1,98.0,7.0,99.0,22134.916,0.51,0.797,13.7,76.0
0,15.0,52.0,0.1,99.0,6.9,99.0,2986.36,0.54,0.797,13.6,75.8
0,16.0,51.8,0.1,99.0,6.9,99.0,1928.74739,0.56,0.797,13.5,75.6
0,18.0,51.5,0.1,98.0,6.9,96.0,16784.34616,0.56,0.782,12.4,75.4
0,19.0,51.1,0.1,99.0,6.9,97.0,2275.3536,0.57,0.765,11.9,75.2
0,113.0,5.6,0.1,99.0,7.0,97.0,1585.13226,0.57,0.753,11.5,74.9
0,115.0,5.1,0.1,98.0,7.0,98.0,1448.55,0.58,0.748,11.6,74.7
0,118.0,49.5,0.1,99.0,7.0,99.0,12376.97936,0.63,0.742,11.5,74.3
0,122.0,48.9,0.1,99.0,7.1,99.0,1129.28886,0.61,0.734,11.5,74.0
0,127.0,48.1,0.1,99.0,7.1,99.0,969.8126,0.56,0.725,11.2,73.6
0,13.0,47.3,0.1,99.0,7.1,99.0,8629.11774,0.54,0.716,11.0,73.3
0,134.0,46.5,0.1,99.0,7.1,99.0,8476.61511,0.55,0.705,10.7,72.9
0,138.0,45.9,0.1,99.0,7.2,99.0,861.18596,0.38,0.0,10.4,72.6
0,161.0,25.4,0.1,72.0,19.2,72.0,1431.244865,3.755,0.548,8.1,66.4
0,162.0,24.7,0.1,72.0,19.4,72.0,1316.98966,0.01,0.542,7.8,66.2
0,163.0,23.9,0.1,72.0,19.6,72.0,1272.44161,0.04,0.538,7.7,66.0
0,165.0,23.2,0.1,72.0,19.8,72.0,1261.28967,0.04,0.529,7.6,65.7
0,167.0,22.5,0.1,74.0,2.0,75.0,1226.215314,0.04,0.525,7.5,65.5
0,172.0,21.9,0.1,82.0,2.2,82.0,14.142268,0.04,0.521,7.5,65.1
0,175.0,21.3,0.1,71.0,2.5,7.0,16.63999,0.03,0.514,7.3,64.8
0,177.0,2.6,0.1,62.0,2.7,7.0,139.31288,0.03,0.513,7.3,64.6
0,178.0,2.1,0.1,75.0,2.8,75.0,95.4327931,0.03,0.505,6.7,64.4
0,179.0,19.5,0.1,78.0,21.0,77.0,873.772727,0.03,0.501,6.5,64.2
0,2.0,18.9,0.1,77.0,21.2,78.0,711.4699463,0.04,0.487,6.1,62.9
0,183.0,18.4,0.1,65.0,21.4,65.0,649.848233,0.01,0.474,5.6,63.7
0,185.0,17.9,0.1,67.0,21.6,69.0,563.594342,0.01,0.465,5.6,63.5
0,187.0,17.4,0.1,68.0,21.8,71.0,499.8633,0.01,0.457,5.5,63.2
0,189.0,16.9,0.1,65.0,22.0,68.0,51.6568157,0.01,0.45,5.4,63.0
0,19.0,16.4,0.1,62.0,22.2,65.0,533.8624114,0.02,0.445,5.3,62.8
0,144.0,83.3,0.1,99.0,0.1,99.0,1932.12237,3.755,0.779,14.2,72.1
0,118.0,57.8,0.1,73.0,1.9,72.0,13134.4367,3.755,0.785,13.0,77.8
0,119.0,57.1,0.1,8.0,1.9,8.0,12593.7374,6.74,0.78,13.0,77.6
0,118.0,56.3,0.1,8.0,1.9,81.0,11685.97983,6.89,0.773,12.9,77.5
0,12.0,55.6,0.1,85.0,1.9,87.0,1589.82713,6.95,0.765,12.8,77.2
0,121.0,54.9,0.1,87.0,2.0,91.0,927.723171,6.9,0.758,12.9,77.3
0,122.0,54.2,0.1,94.0,2.0,95.0,7937.259931,6.94,0.756,12.8,76.5
0,127.0,53.4,0.1,85.0,2.0,85.0,7429.628274,6.87,0.755,12.8,76.8
0,127.0,52.7,0.1,86.0,2.0,86.0,6973.9284,6.74,0.75,12.8,76.5
0,124.0,51.9,0.2,85.0,2.1,84.0,668.8667,6.16,0.743,12.9,76.4
0,125.0,51.1,0.1,88.0,2.1,98.0,5348.518399,5.72,0.744,12.9,76.2
0,122.0,5.3,0.1,92.0,2.1,88.0,4916.54886,5.53,0.74,12.9,75.8
0,123.0,49.5,0.2,95.0,2.2,92.0,4591.892776,5.69,0.733,12.8,75.8
0,126.0,48.6,0.1,98.0,2.2,95.0,4267.13578,5.52,0.728,12.8,75.5
0,125.0,47.8,0.2,99.0,2.3,99.0,4126.14671,5.52,0.725,12.6,75.7
0,124.0,46.9,0.1,99.0,2.3,95.0,446.372833,5.43,0.721,12.4,75.5
0,121.0,45.9,0.2,98.0,2.4,99.0,46.29935,5.58,0.716,12.1,75.7
0,275.0,48.6,0.6,73.0,1.3,74.0,1766.947595,3.755,0.515,10.0,62.9
0,278.0,47.9,0.7,73.0,1.3,64.0,2182.716565,0.01,0.511,10.0,62.7
0,281.0,47.2,0.8,79.0,1.3,8.0,229.95364,0.01,0.506,10.0,62.4
0,284.0,46.4,1.0,74.0,1.3,81.0,271.318741,0.01,0.501,9.9,62.2
0,285.0,45.7,1.0,72.0,1.3,69.0,177.867119,0.88,0.494,9.9,62.0
0,286.0,44.9,1.1,67.0,1.4,72.0,1366.879112,0.79,0.485,9.6,61.8
0,288.0,44.2,1.1,73.0,1.4,79.0,1166.66337,0.82,0.477,9.2,61.6
0,29.0,43.4,1.3,63.0,1.4,76.0,1178.72469,0.81,0.469,8.9,61.4
0,295.0,42.7,1.4,71.0,1.4,72.0,956.668952,0.71,0.461,8.6,61.1
0,299.0,41.9,1.5,72.0,1.4,67.0,854.346921,0.64,0.454,8.2,68.0
0,37.0,41.1,1.5,72.0,1.4,61.0,77.5773486,0.84,0.446,7.9,64.0
0,314.0,4.4,1.5,62.0,1.5,59.0,637.3616215,0.58,0.439,7.6,59.9
0,321.0,39.6,1.4,68.0,1.5,62.0,588.3582595,0.59,0.433,7.2,59.6
0,327.0,38.9,1.4,61.0,1.5,54.0,511.665773,0.61,0.428,6.9,59.3
0,331.0,38.2,1.3,55.0,1.5,52.0,539.41528,0.68,0.422,6.6,59.1
0,335.0,37.5,1.1,59.0,1.6,51.0,631.9468526,0.73,0.418,6.2,58.9
0,146.0,5.2,0.2,93.0,2.0,89.0,419.367724,3.755,0.692,12.3,74.0
0,147.0,49.4,0.2,87.0,2.0,83.0,4712.822736,0.01,0.688,12.3,73.9
0,148.0,48.6,0.2,86.0,2.0,8.0,4479.95858,5.03,0.679,12.3,73.8
0,148.0,47.9,0.1,87.0,2.0,83.0,3855.537735,5.36,0.679,12.3,73.6
0,15.0,47.1,0.1,89.0,2.1,84.0,3988.11894,5.79,0.675,12.3,73.4
0,152.0,46.4,0.1,89.0,2.1,85.0,3225.591754,5.65,0.664,12.4,73.2
0,155.0,45.6,0.1,85.0,2.1,81.0,2599.596259,5.39,0.663,12.1,73.0
0,157.0,44.9,0.1,89.0,2.1,85.0,359.992184,6.14,0.654,11.9,72.7
0,159.0,44.2,0.1,95.0,2.2,95.0,2312.192926,5.61,0.649,12.0,72.5
0,161.0,43.5,0.2,98.0,2.2,98.0,189.71539,5.61,0.648,12.1,72.3
0,163.0,42.8,0.2,96.0,2.3,96.0,157.145691,6.38,0.646,12.3,72.1
0,165.0,42.0,0.2,92.0,2.3,92.0,148.527976,6.2,0.639,12.1,71.9
0,166.0,41.3,0.1,86.0,2.4,86.0,1174.779347,6.64,0.642,12.7,71.7
0,168.0,4.6,0.1,87.0,2.4,87.0,1148.229882,5.66,0.632,12.2,71.5
0,17.0,39.8,0.1,89.0,2.5,9.0,1417.26582,6.66,0.624,11.8,71.2
0,172.0,39.1,0.1,86.0,2.5,86.0,1545.626423,6.78,0.625,11.6,79.0
0,123.0,55.6,0.1,9.0,1.1,88.0,63.343259,3.755,0.737,13.4,75.5
0,125.0,54.9,0.1,88.0,1.1,78.0,6491.5245,0.01,0.735,13.4,75.3
0,125.0,54.2,0.1,88.0,1.1,71.0,6583.116248,5.38,0.731,13.4,75.3
0,129.0,53.6,0.1,95.0,1.1,94.0,6387.785281,5.14,0.725,13.4,74.9
0,133.0,52.9,0.2,91.0,1.1,91.0,5771.565878,4.83,0.721,13.4,74.5
0,14.0,52.2,0.2,93.0,1.1,92.0,522.493191,4.72,0.708,13.3,73.7
0,14.0,51.5,0.3,93.0,1.2,92.0,4166.93387,4.69,0.706,13.3,73.8
0,138.0,5.8,0.3,93.0,1.2,93.0,428.87811,4.85,0.7,13.2,73.9
0,133.0,5.2,0.3,93.0,1.2,93.0,3611.2147,4.29,0.696,13.2,74.0
0,134.0,49.5,0.4,94.0,1.2,94.0,3171.49856,4.22,0.693,13.0,74.2
0,148.0,48.8,0.4,77.0,1.3,66.0,2754.7829,4.44,0.692,13.0,72.8
0,151.0,48.1,0.4,86.0,1.3,81.0,2448.143899,4.27,0.685,12.8,72.2
0,152.0,47.4,0.4,94.0,1.3,95.0,218.25997,4.5,0.686,13.3,72.1
0,144.0,46.7,0.4,95.0,1.4,95.0,259.192958,4.03,0.686,13.9,72.6
0,142.0,46.1,0.5,9.0,1.4,9.0,1981.243653,4.22,0.677,13.4,72.4
0,154.0,45.4,0.5,98.0,1.4,93.0,1996.719689,4.59,0.674,13.5,71.4
0,211.0,25.4,0.1,6.0,1.0,79.0,2878.33837,3.755,0.679,11.7,68.5
0,214.0,24.8,0.1,67.0,1.0,77.0,2842.938353,4.52,0.676,11.7,68.4
0,219.0,24.3,0.1,89.0,1.0,84.0,276.289146,4.61,0.671,11.7,68.1
0,217.0,23.7,0.1,88.0,1.0,88.0,2581.818554,5.02,0.666,11.6,68.1
0,218.0,23.1,0.1,87.0,1.0,87.0,2352.518156,4.96,0.669,11.5,68.0
0,218.0,22.6,0.1,79.0,1.0,78.0,2129.499242,4.85,0.662,11.4,67.9
0,219.0,22.1,0.1,87.0,1.0,86.0,1825.341521,4.42,0.661,11.7,68.0
0,217.0,21.6,0.1,91.0,1.0,91.0,1919.466195,4.21,0.655,11.5,67.5
0,216.0,21.1,0.1,87.0,1.0,87.0,1672.685433,4.19,0.648,11.4,67.5
0,219.0,2.6,0.1,88.0,1.0,88.0,1391.772325,4.08,0.646,11.5,67.3
0,223.0,2.1,0.1,89.0,1.0,9.0,1194.697155,4.22,0.642,11.6,67.0
0,218.0,19.6,0.1,88.0,1.0,85.0,179.3715,4.45,0.636,11.6,67.3
0,217.0,19.2,0.1,84.0,1.0,85.0,11.553196,4.44,0.631,11.6,67.2
0,221.0,18.7,0.1,79.0,1.0,77.0,1.68135,4.42,0.625,11.4,66.8
0,221.0,18.3,0.1,79.0,1.0,76.0,957.287441,4.54,0.622,11.4,66.8
0,219.0,17.8,0.1,78.0,1.0,74.0,138.91977,4.73,0.618,11.4,66.8
1,117.0,61.7,0.1,98.0,1.9,92.0,12565.9876,3.755,0.852,16.4,77.5
1,12.0,61.1,0.1,98.0,1.9,94.0,14341.675,10.71,0.85,16.4,77.3
1,12.0,6.4,0.1,99.0,2.0,95.0,1378.54911,11.63,0.838,15.4,77.1
1,125.0,59.7,0.1,99.0,2.0,95.0,13145.1484,10.81,0.834,15.3,76.8
1,128.0,59.1,0.1,99.0,2.0,96.0,13893.18768,10.93,0.829,15.4,76.7
1,13.0,58.4,0.1,99.0,2.1,96.0,12599.52486,10.59,0.822,15.1,76.3
1,136.0,57.8,0.1,99.0,2.1,96.0,11527.59323,10.7,0.818,15.1,75.7
1,14.0,57.2,0.1,99.0,2.2,96.0,141.44688,11.4,0.813,15.0,75.5
1,144.0,56.6,0.1,99.0,2.2,99.0,1126.31852,10.9,0.808,15.0,75.3
1,144.0,56.0,0.1,99.0,2.3,99.0,94.7726,10.4,0.803,15.0,75.2
1,144.0,55.5,0.1,99.0,2.3,99.0,821.251569,9.5,0.797,14.8,75.0
1,143.0,55.0,0.1,99.0,2.4,99.0,6681.178818,9.19,0.8,15.5,74.9
1,142.0,54.5,0.1,99.0,2.4,98.0,5693.52416,9.06,0.796,15.3,74.7
1,145.0,54.0,0.1,99.0,2.5,98.0,5196.932921,8.02,0.79,15.0,74.5
1,149.0,53.6,0.1,98.0,2.5,98.0,4981.198619,7.74,0.784,14.7,74.2
1,153.0,53.1,0.1,98.0,2.5,98.0,4492.72764,8.4,0.777,14.6,73.7
1,76.0,61.6,0.1,98.0,0.7,98.0,1922.681,3.755,0.841,16.6,81.1
1,78.0,6.9,0.1,98.0,0.7,98.0,2277.53613,9.88,0.837,16.8,89.0
